id,status_group
61337,non functional
61344,non functional
61346,non functional
61369,non functional
61372,functional
61387,non functional
61407,non functional
61411,non functional
61415,functional
61428,functional
61430,functional
61442,functional
61445,non functional
61462,non functional
61468,non functional
61474,functional
61481,non functional
61488,functional
61489,functional
61491,functional
61499,functional
61501,functional
61502,functional
61503,functional needs repair
61505,functional
61520,functional
61522,non functional
61523,functional
61531,non functional
61538,non functional
61540,functional
61545,non functional
61551,functional
61552,non functional
61553,functional
61557,functional
61570,non functional
61572,functional
61577,functional
61582,functional
61591,non functional
61593,non functional
61598,functional
61603,non functional
61606,functional
61608,non functional
61620,functional
61625,non functional
61628,functional
61634,functional
61636,functional
61641,non functional
61649,functional
61650,functional
61651,functional
61652,functional
61653,functional
61654,non functional
61662,functional
61676,functional
61678,non functional
61682,non functional
61685,non functional
61686,functional
61688,functional
61689,non functional
61693,functional
61696,functional
61699,functional
61700,non functional
61702,functional
61706,functional
61707,non functional
61722,functional
61742,non functional
61745,non functional
61746,functional
61747,functional
61752,functional
61753,functional
61755,functional
61760,functional
61763,functional
61769,functional
61770,non functional
61771,functional
61772,functional
61777,functional
61786,functional
61791,functional
61793,non functional
61807,non functional
61822,functional
61825,non functional
61832,functional
61834,non functional
61837,non functional
61840,non functional
61846,functional
61861,functional
61865,functional
61870,functional
61876,non functional
61884,non functional
61885,non functional
61887,functional
61889,functional
61890,functional needs repair
61892,functional
61902,functional
61903,functional
61906,functional
61918,functional
61919,functional
61931,non functional
61932,non functional
61936,non functional
61954,non functional
61959,functional
61964,non functional
61966,non functional
61973,non functional
61977,non functional
61978,functional
61987,functional
61988,non functional
61999,non functional
62006,non functional
62010,functional
62012,non functional
62019,functional
62020,functional
62023,non functional
62025,functional
62028,functional
62032,functional
62035,functional
62036,functional
62048,non functional
62050,non functional
62059,functional
62064,functional
62070,non functional
62076,non functional
62080,non functional
62090,non functional
62095,functional
62096,non functional
62103,functional
62107,non functional
62110,functional
62113,functional
62114,non functional
62119,functional
62122,functional
62124,functional
62128,functional
62144,functional
62154,functional
62155,non functional
62162,functional
62171,non functional
62198,non functional
62206,functional
62208,functional
62212,non functional
62221,non functional
62222,functional
62227,non functional
62228,functional
62229,non functional
62230,non functional
62232,functional
62238,functional
62245,functional
62246,functional
62250,functional
62257,functional
62264,functional
62267,non functional
62277,functional
62282,functional
62283,functional
62286,functional
62291,functional
62297,functional
62303,functional
62306,non functional
62307,functional
62311,functional
62315,functional
62318,functional
62320,functional
62321,functional
62328,functional
62333,functional
62335,functional
62337,functional
62338,functional
62342,non functional
62343,non functional
62350,non functional
62351,functional
62360,functional
62364,non functional
62371,functional
62378,non functional
62385,functional
62388,functional
62398,non functional
62399,non functional
62411,functional
62419,functional needs repair
62429,functional
62431,functional
62432,non functional
62438,functional
62446,functional
62456,non functional
62458,non functional
62465,non functional
62469,non functional
62473,functional
62481,functional
62482,functional
62487,functional
62488,functional
62491,functional
62493,non functional
62494,non functional
62495,functional
62498,functional
62502,functional
62509,functional
62512,functional
62521,functional
62523,non functional
62534,functional
62539,functional
62540,non functional
62541,functional
62551,functional
62556,functional
62561,functional
62562,non functional
62566,functional
62568,functional
62573,non functional
62574,non functional
62578,functional needs repair
62580,non functional
62589,functional
62598,non functional
62603,functional
62604,functional
62611,functional
62621,non functional
62623,non functional
62634,non functional
62636,functional
62641,functional
62649,non functional
62652,functional
62658,non functional
62667,functional
62678,non functional
62680,functional
62683,non functional
62693,non functional
62699,functional
62706,functional
62709,functional
62712,functional
62718,functional
62729,non functional
62730,functional
62742,functional
62744,functional
62745,non functional
62746,functional
62747,functional
62750,functional
62751,non functional
62753,functional
62754,non functional
62756,functional
62758,non functional
62763,functional
62766,functional
62767,functional
62775,non functional
62779,non functional
62780,non functional
62788,non functional
62791,functional
62792,functional
62793,functional
62801,non functional
62802,functional
62809,non functional
62810,functional
62816,functional
62817,functional
62820,functional
62833,non functional
62846,non functional
62851,functional
62856,functional
62858,non functional
62861,functional
62864,functional
62879,functional
62899,functional
62900,functional needs repair
62911,functional
62915,functional
62917,non functional
62928,functional
62930,non functional
62935,functional needs repair
62938,non functional
62940,functional
62945,non functional
62955,functional
62960,functional
62963,functional
62965,functional
62968,functional
62974,functional
62978,functional
62984,functional needs repair
62993,non functional
62998,non functional
63003,functional
63005,non functional
63008,functional
63010,functional
63012,functional
63015,functional
63024,functional
63042,functional
63044,functional
63045,functional
63050,functional
63059,non functional
63063,functional
63068,functional
63071,non functional
63074,non functional
63075,functional
63082,non functional
63085,functional
63103,functional
63113,non functional
63118,functional
63122,functional
63125,functional
63132,functional
63137,functional
63155,non functional
63158,functional
63163,functional
63164,functional
63166,functional
63169,non functional
63173,functional
63176,functional
63182,functional
63184,functional
63193,functional
63198,functional
63199,functional
63206,non functional
63208,non functional
63218,functional
63242,functional
63243,functional
63248,functional
63250,non functional
63253,functional
63259,functional
63260,functional
63263,functional
63270,functional
63275,functional
63282,non functional
63286,non functional
63287,functional
63290,non functional
63293,non functional
63294,non functional
63295,functional
63302,non functional
63304,functional
63310,functional
63314,non functional
63320,non functional
63322,non functional
63324,functional
63329,non functional
63341,non functional
63343,functional
63351,non functional
63355,non functional
63359,functional
63367,functional
63371,functional
63378,non functional
63384,functional
63385,functional
63388,non functional
63389,functional
63391,functional
63394,functional
63395,non functional
63396,functional
63400,functional
63401,functional
63407,non functional
63414,functional
63415,functional needs repair
63417,non functional
63419,functional
63428,non functional
63430,non functional
63431,functional
63436,functional
63438,functional
63444,functional
63460,functional
63463,functional
63473,functional
63484,non functional
63494,non functional
63498,functional
63501,functional
63505,functional
63507,functional
63512,functional
63516,functional
63522,functional
63525,functional
63529,functional
63530,non functional
63534,functional
63540,non functional
63544,non functional
63547,functional
63551,non functional
63553,non functional
63555,functional
63580,functional
63586,functional needs repair
63592,functional
63598,functional
63604,functional
63610,non functional
63612,functional needs repair
63618,non functional
63630,functional
63643,functional
63644,functional
63645,functional
63646,functional
63653,non functional
63657,non functional
63661,functional
63666,non functional
63668,functional
63672,functional
63673,functional
63679,functional
63681,non functional
63689,functional
63706,functional
63711,functional
63717,non functional
63725,non functional
63728,functional
63739,functional
63740,functional
63743,non functional
63745,functional
63749,functional
63750,non functional
63751,non functional
63754,non functional
63767,functional
63774,functional
63777,functional
63779,functional
63785,functional
63793,functional
63796,functional
63803,functional
63806,functional
63813,functional
63817,non functional
63833,functional
63839,functional
63841,functional
63842,non functional
63847,non functional
63862,functional
63873,functional
63874,functional
63875,non functional
63877,functional
63879,functional
63880,functional
63884,non functional
63887,functional
63893,functional
63901,functional
63904,functional
63912,functional
63915,functional
63917,non functional
63920,non functional
63930,functional
63937,functional
63940,functional
63946,functional
63957,functional
63962,functional
63964,functional
63974,functional
63976,non functional
63981,functional
63986,functional
63990,non functional
63999,non functional
64017,functional
64024,functional
64033,functional
64035,non functional
64037,functional needs repair
64039,non functional
64045,non functional
64049,functional
64059,non functional
64076,functional
64078,functional
64091,functional
64094,non functional
64096,non functional
64105,non functional
64109,functional
64118,functional
64124,non functional
64126,functional
64135,functional
64153,functional
64155,functional
64158,non functional
64159,non functional
64164,non functional
64167,non functional
64178,functional
64182,functional
64187,functional
64196,functional
64198,non functional
64207,functional
64209,non functional
64228,non functional
64229,functional
64251,functional
64264,non functional
64266,functional
64269,functional
64279,functional
64285,functional
64287,functional
64288,functional
64290,functional
64292,functional
64299,non functional
64300,functional
64304,functional
64311,non functional
64314,functional
64316,functional
64323,non functional
64324,functional
64327,functional
64335,non functional
64339,non functional
64344,functional
64374,non functional
64378,functional
64380,functional
64386,functional
64391,functional
64392,functional
64401,functional
64414,functional
64420,functional
64431,non functional
64437,functional
64445,functional
64449,functional
64456,functional
64464,functional
64474,non functional
64488,functional
64499,non functional
64505,functional
64520,functional
64521,non functional
64526,non functional
64533,functional
64536,functional
64538,non functional
64540,functional
64541,functional
64545,functional
64553,functional
64554,functional
64556,functional
64557,functional needs repair
64563,non functional
64567,functional
64576,functional
64579,functional
64596,non functional
64601,functional
64602,functional
64603,non functional
64604,functional
64606,non functional
64624,functional
64631,functional
64632,functional
64634,functional
64635,functional
64644,functional
64647,non functional
64657,functional
64670,functional
64673,functional
64683,functional
64694,non functional
64712,functional
64713,functional
64723,non functional
64730,functional
64731,non functional
64742,functional
64747,non functional
64752,functional
64769,functional
64775,functional
64776,functional
64779,functional
64785,non functional
64786,non functional
64791,functional
64801,functional
64804,non functional
64822,functional
64823,functional
64826,functional
64827,functional
64833,functional
64834,non functional
64835,functional
64840,functional
64844,functional
64848,non functional
64849,non functional
64853,functional
64854,non functional
64859,functional
64869,non functional
64873,functional
64884,functional
64886,functional needs repair
64891,non functional
64895,functional
64897,functional
64901,functional
64903,functional
64905,non functional
64912,functional
64913,functional
64936,non functional
64942,non functional
64953,non functional
64958,functional
64979,functional
64985,functional needs repair
64988,functional needs repair
65001,non functional
65008,non functional
65010,functional
65018,functional
65019,non functional
65020,non functional
65022,functional
65029,non functional
65035,functional needs repair
65044,functional
65056,functional
65057,functional
65060,functional
65063,non functional
65080,functional
65092,non functional
65094,non functional
65097,functional
65106,functional
65107,functional
65110,functional
65130,functional
65133,functional needs repair
65140,non functional
65143,functional
65151,functional
65155,non functional
65157,non functional
65164,functional
65168,functional
65169,functional
65182,non functional
65189,functional
65202,functional
65206,functional
65209,non functional
65211,non functional
65220,functional needs repair
65221,functional
65226,functional
65232,functional
65239,non functional
65242,functional
65249,functional
65260,functional
65262,functional
65267,functional
65273,non functional
65284,functional
65287,functional
65289,non functional
65296,non functional
65299,functional
65302,functional
65305,non functional
65306,functional
65307,functional
65316,functional
65319,non functional
65321,non functional
65334,non functional
65335,functional
65339,functional
65341,functional
65346,functional
65349,non functional
65350,functional
65354,non functional
65364,functional
65365,functional
65379,functional
65384,non functional
65388,non functional
65396,non functional
65399,functional
65405,non functional
65411,non functional
65414,functional
65418,functional
65422,functional
65423,functional
65426,functional
65429,functional
65442,non functional
65447,functional
65448,functional
65452,non functional
65465,non functional
65469,non functional
65470,non functional
65477,functional
65478,functional
65483,functional needs repair
65485,functional
65494,non functional
65501,non functional
65504,functional
65505,functional
65507,non functional
65514,functional
65517,non functional
65520,non functional
65521,functional
65536,functional
65541,non functional
65542,functional
65545,non functional
65546,functional
65548,functional
65551,functional
65569,functional needs repair
65577,functional
65579,functional
65582,non functional
65590,non functional
65591,functional
65600,functional
65604,non functional
65611,non functional
65616,functional
65623,functional
65624,functional
65625,functional
65630,non functional
65631,non functional
65634,functional
65638,functional
65640,functional
65642,functional
65644,non functional
65645,functional
65650,non functional
65657,non functional
65662,functional needs repair
65668,non functional
65680,non functional
65683,functional
65684,functional
65689,functional
65699,non functional
65703,non functional
65713,functional
65715,functional
65720,functional
65723,functional
65738,functional
65746,non functional
65748,functional
65749,functional needs repair
65772,non functional
65777,non functional
65780,functional
65782,non functional
65784,non functional
65787,functional
65793,functional
65804,functional
65805,non functional
65811,functional
65816,functional
65820,non functional
65821,functional
65823,functional
65825,functional
65836,functional
65837,non functional
65846,non functional
65856,functional
65862,functional
65864,functional
65873,functional
65876,functional
65877,non functional
65878,non functional
65880,functional
65882,functional
65885,functional
65892,functional
65893,functional
65897,non functional
65899,functional
65903,functional
65907,functional
65908,non functional
65912,functional
65915,non functional
65937,functional
65946,functional
65949,functional
65951,functional
65959,non functional
65965,functional
65967,non functional
65977,functional
65982,non functional
65984,functional
65990,functional
65996,functional
65998,functional
65999,non functional
66001,functional
66007,non functional
66013,non functional
66015,non functional
66031,non functional
66036,non functional
66038,functional
66042,non functional
66043,non functional
66046,non functional
66052,non functional
66059,non functional
66064,non functional
66078,functional
66084,non functional
66085,non functional
66087,non functional
66094,non functional
66097,functional
66098,non functional
66123,functional
66128,non functional
66136,functional
66140,functional
66142,non functional
66154,functional
66165,functional
66170,functional
66174,functional
66180,non functional
66182,functional
66185,non functional
66187,non functional
66191,functional
66194,non functional
66195,functional
66197,functional
66209,non functional
66212,functional
66226,non functional
66229,functional
66236,non functional
66253,functional
66254,functional
66260,functional
66261,functional
66269,non functional
66270,functional
66283,non functional
66291,non functional
66294,functional
66297,functional
66298,functional
66300,non functional
66315,functional
66320,functional
66332,non functional
66338,functional
66340,non functional
66342,functional
66343,non functional
66362,non functional
66363,non functional
66364,functional
66376,functional
66379,functional
66388,functional
66400,functional
66403,non functional
66405,non functional
66406,non functional
66410,functional
66412,functional
66416,non functional
66417,non functional
66421,functional
66427,functional
66429,functional
66433,non functional
66436,functional
66448,non functional
66458,functional
66460,functional
66476,functional
66477,non functional
66485,non functional
66488,functional
66489,functional
66491,non functional
66497,non functional
66499,functional
66506,non functional
66512,non functional
66534,functional
66540,functional
66541,functional
66544,functional
66548,non functional
66551,non functional
66552,functional
66553,functional
66555,non functional
66556,non functional
66561,functional
66566,non functional
66569,non functional
66573,non functional
66574,non functional
66575,functional
66579,functional
66582,functional
66588,non functional
66591,functional
66593,functional
66604,functional
66613,functional
66629,non functional
66630,non functional
66637,non functional
66646,non functional
66648,functional
66657,non functional
66663,functional
66675,non functional
66676,non functional
66677,functional
66683,functional
66689,non functional
66690,functional needs repair
66705,functional
66706,non functional
66707,functional
66724,functional
66728,functional
66730,functional needs repair
66731,functional
66738,non functional
66741,functional
66744,functional
66747,functional
66761,non functional
66767,functional
66772,functional
66773,non functional
66780,functional
66786,functional
66787,functional
66792,non functional
66795,functional
66798,non functional
66799,functional needs repair
66802,non functional
66807,functional
66810,non functional
66811,functional
66813,functional
66815,functional
66818,non functional
66822,functional
66826,functional
66829,functional
66838,functional
66847,functional
66848,non functional
66849,non functional
66850,functional
66852,functional
66855,non functional
66858,functional
66861,functional
66879,non functional
66881,functional
66885,functional
66893,functional
66896,functional
66898,functional
66899,functional
66902,functional
66904,functional
66907,functional
66914,functional
66915,functional
66917,functional
66919,non functional
66920,functional
66923,functional
66929,non functional
66933,functional
66936,functional
66939,non functional
66942,functional
66945,non functional
66947,non functional
66950,non functional
66958,functional
66965,functional
66966,functional
66975,functional
66977,functional
66982,non functional
66983,non functional
66990,functional
67002,functional needs repair
67008,non functional
67013,non functional
67015,non functional
67020,non functional
67028,non functional
67035,functional
67042,functional
67046,non functional
67047,functional
67058,functional
67059,non functional
67067,non functional
67071,non functional
67082,functional
67084,functional
67085,non functional
67086,non functional
67087,functional
67091,non functional
67095,non functional
67096,non functional
67100,functional
67104,functional
67106,non functional
67119,non functional
67122,functional
67125,functional
67128,functional
67131,functional
67138,non functional
67141,functional needs repair
67142,functional
67148,functional
67154,non functional
67159,functional
67164,non functional
67166,functional
67167,functional
67172,functional
67193,non functional
67195,functional
67207,functional
67220,functional
67221,functional
67228,non functional
67230,functional
67234,non functional
67241,functional
67247,functional
67257,non functional
67258,functional
67260,functional
67268,functional
67270,functional
67273,functional
67276,non functional
67277,functional
67287,non functional
67294,non functional
67296,non functional
67297,functional
67303,functional
67304,non functional
67318,functional
67323,functional
67331,functional
67336,functional
67337,functional needs repair
67346,functional
67348,functional
67355,functional
67356,non functional
67362,functional
67368,functional
67374,functional
67376,non functional
67380,functional
67381,functional
67382,functional
67393,non functional
67398,non functional
67402,non functional
67403,non functional
67404,non functional
67407,functional
67415,functional
67416,functional
67417,non functional
67418,non functional
67421,functional
67426,non functional
67445,non functional
67458,functional needs repair
67467,non functional
67468,non functional
67474,non functional
67476,non functional
67483,non functional
67485,functional
67486,non functional
67489,non functional
67493,functional
67500,functional
67502,non functional
67510,functional
67513,non functional
67514,non functional
67518,functional
67523,functional
67526,non functional
67527,non functional
67529,functional
67532,functional
67533,functional
67535,functional
67541,non functional
67556,functional
67567,functional
67568,functional
67569,functional
67572,functional
67575,non functional
67578,non functional
67589,functional
67593,non functional
67594,functional needs repair
67595,functional
67613,functional
67617,functional
67618,non functional
67630,functional
67633,functional
67643,functional
67645,functional
67658,functional
67665,functional
67667,functional needs repair
67678,functional
67682,functional
67683,functional
67687,functional
67690,non functional
67696,functional needs repair
67702,functional needs repair
67705,functional
67707,non functional
67709,functional
67711,functional
67715,functional
67723,functional
67726,functional
67730,non functional
67731,functional
67733,functional
67737,functional
67738,functional
67739,non functional
67741,functional
67742,non functional
67755,non functional
67761,non functional
67765,functional
67786,functional
67787,functional
67788,functional
67792,non functional
67798,non functional
67799,functional
67801,non functional
67803,non functional
67804,non functional
67815,functional
67825,non functional
67831,functional
67835,functional
67852,functional
67854,functional
67862,non functional
67863,functional
67870,functional
67871,non functional
67873,functional
67883,non functional
67888,non functional
67891,functional
67897,non functional
67903,functional
67912,non functional
67913,non functional
67914,functional
67916,functional
67918,functional
67934,non functional
67935,functional
67946,non functional
67951,non functional
67952,functional
67954,functional
67957,non functional
67960,functional
67961,non functional
67967,non functional
67968,non functional
67972,functional needs repair
67975,functional
67978,functional
67991,functional needs repair
68002,non functional
68003,non functional
68008,functional
68015,functional
68016,functional
68017,non functional
68027,functional
68031,functional
68034,functional
68035,non functional
68046,functional
68050,functional
68051,functional
68059,non functional
68061,non functional
68062,functional
68064,non functional
68068,functional
68070,functional
68072,non functional
68077,non functional
68079,functional
68081,non functional
68082,functional
68087,non functional
68089,non functional
68095,functional
68111,non functional
68112,functional
68114,non functional
68120,functional
68122,functional
68124,functional
68129,functional
68130,non functional
68150,functional
68152,non functional
68155,functional
68162,functional
68173,functional
68174,functional
68176,non functional
68178,non functional
68182,non functional
68185,non functional
68186,non functional
68206,functional
68208,non functional
68210,non functional
68239,non functional
68242,non functional
68248,functional
68249,non functional
68252,non functional
68254,functional
68255,non functional
68263,functional
68267,functional
68278,functional
68280,functional
68282,functional
68286,functional
68290,functional
68297,functional
68301,functional needs repair
68307,non functional
68311,non functional
68314,functional
68324,non functional
68340,functional
68341,functional
68345,functional
68346,functional
68349,functional
68353,functional
68360,functional
68374,functional
68375,non functional
68377,non functional
68378,functional
68379,functional
68382,non functional
68397,non functional
68398,functional
68402,functional
68409,functional
68410,non functional
68411,functional
68413,functional
68416,functional needs repair
68419,functional
68420,functional
68427,non functional
68458,functional
68465,non functional
68471,functional
68476,functional
68489,non functional
68492,functional
68497,functional
68501,non functional
68502,functional
68511,non functional
68514,functional
68537,functional
68543,functional
68549,functional
68550,non functional
68555,functional
68556,functional needs repair
68558,non functional
68559,functional
68560,functional
68561,non functional
68567,functional
68578,functional
68579,non functional
68580,non functional
68591,functional
68595,functional
68598,functional
68606,non functional
68614,functional
68616,functional
68622,functional
68627,functional
68632,non functional
68654,functional
68665,non functional
68669,functional
68683,non functional
68687,functional
68691,functional
68693,functional
68694,non functional
68698,non functional
68701,functional
68705,non functional
68707,non functional
68709,functional
68714,functional
68716,functional
68722,functional
68733,non functional
68737,functional
68752,functional
68760,non functional
68763,functional
68765,non functional
68787,functional
68793,functional
68794,non functional
68797,non functional
68799,functional
68800,functional
68801,non functional
68831,non functional
68837,functional
68838,non functional
68842,functional
68861,functional
68862,functional
68865,functional
68867,functional
68874,functional
68878,functional needs repair
68882,non functional
68891,non functional
68895,functional
68896,non functional
68897,functional
68898,non functional
68900,functional
68907,functional
68911,functional
68916,functional
68921,non functional
68926,functional
68933,functional
68953,functional
68954,non functional
68955,non functional
68966,non functional
68971,functional
68972,functional needs repair
68979,functional
68984,functional
68999,functional
69002,functional
69014,functional
69024,functional
69029,functional
69030,functional needs repair
69031,functional
69035,functional
69039,non functional
69040,non functional
69045,functional
69047,functional
69050,functional
69054,non functional
69055,non functional
69068,functional
69070,functional
69076,functional
69077,functional
69091,non functional
69097,non functional
69098,functional
69109,non functional
69110,functional needs repair
69125,functional
69131,functional
69135,functional
69138,non functional
69141,functional
69146,non functional
69151,functional
69153,functional
69155,non functional
69159,non functional
69161,non functional
69176,functional
69180,functional
69181,functional
69191,functional
69193,non functional
69202,functional
69204,non functional
69205,functional
69208,functional
69215,functional
69225,functional
69232,functional
69239,functional
69249,non functional
69251,non functional
69264,functional
69265,non functional
69271,non functional
69272,functional
69274,non functional
69275,functional
69277,functional
69285,functional
69288,functional
69297,non functional
69317,functional needs repair
69319,functional
69327,non functional
69329,functional
69338,functional
69346,functional
69347,non functional
69352,functional
69355,functional
69359,functional
69371,functional
69382,non functional
69400,functional
69402,functional
69405,functional
69419,functional
69422,functional
69426,non functional
69428,functional
69433,functional
69443,non functional
69446,functional
69447,functional
69450,functional needs repair
69454,non functional
69459,functional
69460,functional
69464,functional
69465,functional
69469,non functional
69471,functional
69479,functional
69493,non functional
69496,functional
69499,functional
69510,functional
69515,non functional
69534,functional
69554,functional
69564,functional
69576,non functional
69586,functional
69597,non functional
69600,functional
69602,non functional
69611,functional
69613,non functional
69626,functional needs repair
69627,functional
69629,functional
69637,non functional
69640,functional
69653,non functional
69656,non functional
69658,non functional
69659,functional needs repair
69662,functional
69664,functional
69680,functional
69690,non functional
69701,non functional
69715,functional
69719,functional
69721,functional needs repair
69726,functional
69736,functional
69743,non functional
69749,functional
69750,functional
69754,non functional
69755,functional
69759,functional
69761,functional
69769,functional
69770,non functional
69780,non functional
69782,non functional
69784,non functional
69803,functional
69812,functional
69815,functional
69831,functional
69834,non functional
69841,functional
69848,functional
69849,functional
69853,functional
69856,functional
69859,functional
69863,functional
69871,functional
69872,non functional
69878,non functional
69881,functional
69891,non functional
69897,functional
69907,non functional
69908,functional
69919,non functional
69921,functional
69933,non functional
69942,functional
69947,functional
69948,functional
69949,functional
69961,non functional
69969,functional
69971,functional
69974,functional
69975,functional
69976,non functional
69992,functional
69993,functional
69998,functional
70000,functional
70007,non functional
70011,non functional
70015,functional
70017,functional
70031,functional needs repair
70033,non functional
70035,non functional
70038,functional
70048,non functional
70053,functional
70057,functional
70060,functional
70066,functional
70067,functional
70069,functional needs repair
70074,functional
70080,non functional
70082,functional
70088,non functional
70091,non functional
70092,functional
70094,non functional
70095,functional
70097,functional
70099,functional
70100,functional
70101,functional
70105,non functional
70116,functional
70123,non functional
70126,functional
70127,non functional
70130,non functional
70134,non functional
70157,non functional
70159,functional
70160,functional
70162,non functional
70170,non functional
70176,non functional
70178,functional
70184,functional
70190,non functional
70191,functional
70196,functional
70197,functional
70198,functional needs repair
70204,functional
70205,functional
70214,functional
70216,non functional
70219,functional
70232,functional
70251,functional
70253,functional
70259,non functional
70262,functional
70266,functional
70268,functional
70270,functional
70271,functional
70273,functional
70278,non functional
70288,non functional
70292,functional
70305,non functional
70335,non functional
70339,functional
70347,non functional
70353,functional
70354,non functional
70368,functional
70372,non functional
70373,non functional
70377,functional
70385,functional
70386,functional
70388,non functional
70391,functional
70408,non functional
70409,non functional
70413,non functional
70415,functional
70421,functional
70432,functional
70433,non functional
70435,non functional
70441,non functional
70445,functional
70450,non functional
70464,functional
70468,non functional
70470,functional
70473,non functional
70475,non functional
70492,functional
70504,functional
70528,functional
70529,non functional
70535,non functional
70543,functional
70544,functional
70546,non functional
70547,functional
70553,functional
70568,functional
70575,functional
70576,non functional
70577,functional
70580,non functional
70590,functional
70593,functional
70599,functional
70605,non functional
70608,non functional
70610,functional
70621,functional
70627,non functional
70632,functional
70633,non functional
70642,non functional
70645,functional
70647,functional
70648,functional
70655,non functional
70659,non functional
70661,non functional
70663,functional
70664,functional needs repair
70675,functional
70680,functional
70688,non functional
70693,non functional
70705,functional
70711,functional
70719,functional
70721,functional
70723,functional
70734,functional
70737,functional
70738,non functional
70739,non functional
70751,functional
70758,functional
70759,functional
70763,non functional
70766,functional
70767,functional
70768,functional
70775,functional
70781,functional
70796,functional
70807,functional
70812,functional
70813,non functional
70820,functional
70829,functional
70833,non functional
70836,functional
70837,functional
70845,functional
70847,functional
70862,functional
70866,functional
70868,functional
70871,non functional
70881,functional
70883,functional
70886,functional
70896,non functional
70918,functional
70919,functional
70922,non functional
70923,functional
70943,functional
70955,non functional
70957,functional needs repair
70958,functional
70960,functional
70961,functional
70967,functional
70970,functional
70985,non functional
70993,functional
70997,functional
70998,non functional
71004,non functional
71008,functional
71017,functional
71019,non functional
71022,functional
71027,non functional
71029,functional
71040,functional needs repair
71041,non functional
71048,functional
71050,functional
71052,functional
71065,functional
71077,functional
71083,functional
71086,functional
71088,non functional
71091,non functional
71093,functional
71094,functional
71106,non functional
71114,non functional
71115,functional
71117,functional
71135,functional
71143,functional
71148,non functional
71149,non functional
71151,functional
71153,non functional
71159,non functional
71164,non functional
71169,functional
71171,non functional
71177,non functional
71178,non functional
71183,non functional
71197,non functional
71210,functional
71219,functional
71225,non functional
71233,non functional
71234,functional
71237,functional
71238,functional
71241,functional
71242,functional
71245,functional
71248,functional
71252,functional
71256,functional
71261,non functional
71262,non functional
71266,functional
71270,functional
71273,functional
71276,non functional
71278,functional
71281,functional
71291,functional
71295,non functional
71298,non functional
71306,functional
71307,functional
71309,functional
71316,functional
71323,non functional
71332,functional needs repair
71345,non functional
71346,functional
71352,functional
71357,functional
71365,functional
71368,non functional
71388,non functional
71400,non functional
71403,functional
71406,functional
71407,functional needs repair
71416,functional
71432,functional
71433,non functional
71436,non functional
71438,functional
71439,functional
71443,functional
71455,functional
71456,non functional
71458,functional
71459,non functional
71461,non functional
71475,functional
71476,functional
71481,functional
71495,non functional
71498,functional
71499,non functional
71500,functional
71519,functional
71524,functional
71543,functional
71545,functional
71546,non functional
71556,functional
71558,functional
71564,functional
71567,functional
71579,non functional
71586,functional
71593,functional
71595,functional
71598,functional
71599,functional
71605,functional
71608,functional
71623,non functional
71628,functional
71633,functional
71643,functional
71644,functional
71646,functional
71656,functional
71659,functional
71662,functional
71663,functional
71666,functional
71668,functional
71674,functional
71684,functional
71685,functional
71689,functional
71690,functional
71693,functional
71695,functional
71696,functional
71701,functional
71705,non functional
71715,functional
71721,functional
71726,non functional
71730,non functional
71733,functional
71735,functional
71737,functional
71738,functional
71743,non functional
71748,non functional
71751,functional
71753,non functional
71754,functional needs repair
71756,functional
71758,functional
71760,non functional
71761,functional
71762,non functional
71766,non functional
71768,functional
71769,functional
71771,non functional
71773,functional
71776,functional
71781,functional needs repair
71793,non functional
71796,functional
71802,functional
71805,functional
71812,non functional
71818,non functional
71825,functional
71828,non functional
71832,functional
71841,functional
71848,functional needs repair
71858,non functional
71866,functional
71868,functional
71872,non functional
71873,functional
71884,non functional
71886,functional
71892,functional
71904,functional
71905,functional
71906,non functional
71940,functional
71944,functional
71952,non functional
71960,non functional
71971,functional
71974,functional
71977,functional
71979,non functional
71980,functional
71981,non functional
71984,functional
71988,non functional
71991,functional
71994,functional
71996,functional
71997,functional
72003,non functional
72006,functional
72016,functional
72022,functional
72023,non functional
72033,functional
72034,non functional
72042,functional
72051,functional
72053,functional
72057,functional
72067,functional needs repair
72071,non functional
72092,functional
72109,non functional
72111,non functional
72114,functional
72115,functional
72127,non functional
72139,non functional
72144,non functional
72147,non functional
72156,functional
72158,non functional
72162,non functional
72165,functional
72170,functional
72175,non functional
72209,non functional
72210,functional
72219,functional
72222,functional
72223,non functional
72224,non functional
72240,functional
72243,functional
72245,functional
72249,functional
72250,functional
72251,non functional
72256,non functional
72265,non functional
72271,functional
72272,functional
72281,functional
72287,non functional
72293,functional
72299,functional
72307,non functional
72309,functional
72313,functional
72318,functional
72329,functional
72333,non functional
72334,non functional
72339,functional
72342,non functional
72344,functional
72346,functional
72355,functional
72360,functional
72361,non functional
72364,non functional
72369,functional
72373,functional
72376,non functional
72385,functional
72388,non functional
72395,non functional
72398,functional
72408,non functional
72429,non functional
72432,non functional
72436,non functional
72460,functional needs repair
72469,functional
72473,non functional
72477,non functional
72484,non functional
72485,non functional
72490,functional
72494,functional
72495,functional
72498,non functional
72503,functional
72505,functional
72509,non functional
72510,functional
72516,functional
72519,functional
72521,non functional
72526,functional
72528,functional
72535,functional
72539,non functional
72547,functional
72551,non functional
72557,functional
72560,functional
72561,functional
72562,functional
72574,functional
72578,non functional
72580,functional
72591,functional
72592,non functional
72594,functional
72602,functional
72608,non functional
72612,non functional
72628,functional
72636,functional
